Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
TEN-US,Tenneco Inc. Class A,12/31/2021,12/31/2021,12/31/2021,0,11.3,927.87805,5884.878,18296,641,449,77,372,0.123062155,0.086201104,0.014782817,3.512550996,5846.75,687,2996.25,3045.25,5208.75,0.020065191,-2.731988473,0.03503498,0.012953651,237,11811.5,-86.75,2,0.002155456,0.108923244,0.076297249,0.013084383,11,57.27272727,#N/A,#N/A,625,0.0256,14872,0.230231307,#N/A,#N/A,8476,1.158565361,535,-0.160747664,#N/A,#N/A,568,-0.209507042,82.1131,96.001226,0.169134109,0,0,0.169134109,0.002155456,#N/A,687,551.25,1238.25,146.25,5163.5,-4071.5,290
MCRB-US,Seres Therapeutics Inc,12/31/2021,12/31/2021,12/31/2021,0,8.33,765.0863,461.4913,155.27,-34.086,43.977,35.763,8.214,-1.098626958,1.417424096,1.152678399,5.004512344,276.03025,264.589,5.7425,25.32725,31.026,-0.102935091,-0.227322896,-0.219527275,-0.217872094,-33.829,328.644,148.81475,-3.943,-0.005153667,-0.073860547,0.095293237,0.077494419,-89.424,-0.61882716,-108.388,-0.685518692,-86.939,-0.607931998,23.273,5.671679629,20.694,6.503141007,18.729,7.290351861,-85.82,-1.512432999,-96.128,-1.457483772,53.157,-0.172695976,91.8471,91.214536,-0.006887142,0,0,-0.006887142,-0.005153667,#N/A,264.589,26.83525,291.42425,10.39375,31.8695,249.161,130.006
RAPT-US,"RAPT Therapeutics, Inc.",12/31/2021,12/31/2021,12/31/2021,0,36.73,1085.2283,874.44226,4.359,-64.26,-55.711,-56.246,0.535,-16.44634973,-14.25836586,-14.39529081,1.115618402,165.1635,161.0015,3.06125,2.8065,3.90725,-0.380199455,-0.416141154,-14.74191328,-14.68456068,-64.01,168.359,153.818,-145.441,-0.134018805,-0.073486842,-0.063710324,-0.064322143,-52.944,0.213735267,#N/A,#N/A,#N/A,#N/A,3.74,0.165508021,#N/A,#N/A,#N/A,#N/A,-30.813,0.808035569,#N/A,#N/A,#N/A,#N/A,29.5461,24.495525,-0.170938804,0,0,-0.170938804,-0.134018805,#N/A,161.0015,0,161.0015,0,0,161.0015,53.59
GRTS-US,"Gritstone bio, Inc.",12/31/2021,12/31/2021,12/31/2021,0,12.86,874.3231,690.95215,46.499,-72.572,-44.925,-49.33,4.405,-1.720051906,-1.064781622,-1.169185919,1.102087493,193.26475,187.72975,6.0335,42.69025,42.19175,-0.300743144,-0.385086403,-1.560721736,-1.558743199,-72.48,241.003,188.2175,-201.315,-0.230252409,-0.105031875,-0.065018974,-0.071394235,-107.183,-0.322915015,#N/A,#N/A,#N/A,#N/A,3.573,12.01399384,#N/A,#N/A,#N/A,#N/A,-85.703,-0.475805981,#N/A,#N/A,#N/A,#N/A,67.9878,37.763266,-0.4445582,0,0,-0.4445582,-0.230252409,#N/A,187.72975,3.166,190.89575,6.3945,18.216,166.28525,94.16
IDYA-US,"IDEAYA Biosciences, Inc.",12/31/2021,12/31/2021,12/31/2021,0,23.64,910.0761,651.1071,35.55,-37.179,-49.214,-51.432,2.218,-2.864991909,-3.792401942,-3.96331972,2.739462125,286.37875,281.15825,1.6235,9.38,12.977,-0.108518567,-0.148328749,-1.045822785,-1.031926864,-36.685,338.05275,247.32225,-151.715,-0.166705839,-0.057101205,-0.075585107,-0.078991613,-41.383,-0.101587608,#N/A,#N/A,#N/A,#N/A,8.967,2.964536634,#N/A,#N/A,#N/A,#N/A,58.309,-1.844020649,#N/A,#N/A,#N/A,#N/A,38.4973,29.066161,-0.24498183,0,0,-0.24498183,-0.166705839,#N/A,281.15825,41.99375,323.152,1.5985,4.559,316.9945,54.099
AMK-US,"AssetMark Financial Holdings, Inc.",12/31/2021,12/31/2021,12/31/2021,0,26.21,1927.7585,1999.8545,497.635,50.057,116.449,81.754,34.695,0.769524629,1.790166681,1.256801577,7.650126635,151.899,117.9655,1.416,32.53175,65.04925,0.002661257,0.003663468,0.10058979,0.00694284,3.455,1298.2585,943.0955,-0.094,-4.88E-05,0.025030321,0.058228736,0.040879974,17.156,1.917754721,#N/A,#N/A,#N/A,#N/A,432.167,0.151487735,#N/A,#N/A,#N/A,#N/A,76.916,0.513976286,#N/A,#N/A,#N/A,#N/A,73.5505,72.449255,-0.014972638,0,0,-0.014972638,-4.88E-05,#N/A,117.9655,0,117.9655,2.65575,133.95225,-18.6425,#N/A
COLL-US,"Collegium Pharmaceutical, Inc.",12/31/2021,12/31/2021,12/31/2021,0,18.68,645.7433,723.16626,325.777,66.746,89.936,87.026,2.91,0.46072554,0.620798432,0.600711665,2.248730772,313.99225,188.2295,8.48875,27.5975,144.8715,0.150808394,0.481310725,0.204882481,0.317729613,103.509,686.361,215.0565,4.973,0.007701203,0.092296894,0.124364209,0.120340238,38.863,0.717469058,-47.469,-2.40609661,-75.939,-1.878942309,307.948,0.057896138,217.78,0.495899532,0.408,797.4730392,87.021,0.033497661,113.806,-0.209742896,-58.37,-2.540791502,34.5687,34.577129,0.000243833,0,0,0.000243833,0.007701203,Health Care,188.2295,2.547,190.7765,48.5745,229.94575,-87.74375,10.314
SMBK-US,"SmartFinancial, Inc.",12/31/2021,12/31/2021,12/31/2021,0,27.36,459.70544,516.68945,144.386,#N/A,39.951,-1.641,41.592,#N/A,#N/A,#N/A,#N/A,704.1435,#N/A,#N/A,80.766,#N/A,0.009976552,0.097842549,#N/A,0.257393376,37.164,3725.13475,379.83475,3.19,0.006939226,#N/A,0.077321107,-0.003175989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,128.119,0.126967897,89.121113,0.620109928,46.544833,2.102084392,31.277,0.277328388,14.679893,1.721477602,12.357101,2.233039853,16.8021,15.233227,-0.093373626,0.24,0.00877193,-0.084601696,0.015711156,#N/A,#N/A,602.021,#N/A,4.8435,123.06075,#N/A,#N/A
HSTM-US,"HealthStream, Inc.",12/31/2021,12/31/2021,12/31/2021,0,26.36,831.9796,798.2776,254.193,9.653,41.557,17.675,23.882,0.110189032,0.474373316,0.201760194,2.901614082,113.03125,54.53975,17.97,47.0825,87.604,0.014360182,0.021146054,0.037975082,0.028147903,7.155,498.25275,338.361,3.667,0.00440756,0.012092285,0.052058332,0.02214142,18.019,-0.464287696,13.784,-0.299695299,8.772,0.100433197,245.703,0.034553913,234.549,0.083752222,223.104,0.139347569,43.863,-0.052572783,39.85,0.042835634,24.381,0.704482999,31.5622,31.686,0.003922414,0,0,0.003922414,0.00440756,Health Care,54.53975,7.85925,62.399,0.8475,26.63175,34.91975,38.856
AKRO-US,"Akero Therapeutics, Inc.",12/31/2021,12/31/2021,12/31/2021,0,21.15,737.8876,524.1716,0,-98.23,-76.205,-76.21,0.005,-34.60325848,-26.84456187,-26.84632321,0,246.2875,240.87,4.281,1.70225,2.83875,-0.395218558,-0.424752543,#DIV/0!,#DIV/0!,-98.064,248.126,230.87325,-0.418,-0.000566482,-0.187400462,-0.14538178,-0.145391318,-66.568,0.475633938,-11.355,7.650814619,#N/A,#N/A,0,#DIV/0!,0,#DIV/0!,#N/A,#N/A,-58.962,0.29244259,#N/A,#N/A,#N/A,#N/A,34.8883,34.720675,-0.004804619,0,0,-0.004804619,-0.000566482,#N/A,240.87,0.01,240.88,0.09375,1.44125,239.345,79.757
TLS-US,Telos Corporation,12/31/2021,12/31/2021,12/31/2021,0,15.42,1029.3652,910.9962,223.27,-46.988,-7.393,-16.555,9.162,-0.871212964,-0.137074943,-0.306949234,4.13968925,166.9465,116.23425,19.3505,22.57225,53.934,-0.165721653,-0.237783386,-0.210453711,-0.15689076,-35.029,211.3725,147.31475,-200.059,-0.19435182,-0.0515787,-0.008115292,-0.018172414,11.135,-5.219847328,11.571,-5.06084176,2.903,-17.18601447,181.503,0.230117409,137.316,0.625957645,135.742,0.644811481,19.389,-1.381298675,6.868,-2.076441468,12.948,-1.570976213,66.7552,64.7,-0.030787115,0,0,-0.030787115,-0.19435182,#N/A,116.23425,0,116.23425,2.03275,14.487,99.7145,14.784
FSP-US,Franklin Street Properties Corp.,12/31/2021,12/31/2021,12/31/2021,0,5.95,628.51636,1293.6984,215.652,-19.398,39.403,-31.535,70.938,#N/A,#N/A,#N/A,#N/A,#N/A,10.5435,#N/A,0.1575,#N/A,0.030844151,0.067753912,-0.089950476,0.23920483,51.585,1672.44025,761.35825,8.244,0.013116604,-0.014994221,0.03045764,-0.024375851,-0.87,21.29655172,3.213,-7.037348273,12.666,-2.531501658,250.435,-0.138890331,272.327,-0.208113775,242.85,-0.111995059,77.865,-0.493957491,90.596,-0.565069098,96.212,-0.590456492,105.633,107.328199,0.016048006,0.36,0.060504202,0.076552208,0.073620805,Real Estate,10.5435,0.025,10.5685,77.5,749.974,-816.9055,#N/A
ACRE-US,Ares Commercial Real Estate Corporation,12/31/2021,12/31/2021,12/31/2021,0,14.54,486.76718,2234.4702,140.563,104.737,39.298,39.298,0,#N/A,#N/A,#N/A,#N/A,#N/A,66.0445,#N/A,0,#N/A,0.026401733,0.096157563,0.745124962,0.410584578,57.713,2185.955,600.192,-202.367,-0.415736739,0.046873304,0.017587167,0.017587167,96.848,0.081457542,96.954,0.080275182,67.157,0.559584258,134.557,0.044635359,112.622,0.248095399,93.566,0.502287156,30.32,0.296108179,35.668,0.101771896,72.677,-0.459278726,33.4778,33.441937,-0.001071247,1.32,0.090784044,0.089712797,-0.324952695,#N/A,66.0445,0,66.0445,375.934,1181.944,-1491.8335,#N/A
LAND-US,Gladstone Land Corp.,12/31/2021,12/31/2021,12/31/2021,0,33.76,1154.9296,1796.9675,67.642,29.048,33.765,24.607,9.158,#N/A,#N/A,#N/A,#N/A,#N/A,53.848,#N/A,5.10475,#N/A,0.001399289,0.003622187,0.429437332,0.024127022,1.632,1166.30625,450.5565,-260.466,-0.225525435,0.016165011,0.018789989,0.013693626,27.036,0.074419293,10.469,1.774668068,6.35202,3.57303346,55.396,0.221062893,35.479,0.906536261,15.787977,3.284399452,19.061,0.771418079,6.888,3.902003484,7.662207,3.406693789,34.21,22.204906,-0.350923531,0.542,0.016054502,-0.334869029,-0.209470932,#N/A,53.848,1.125,54.973,13.345,671.17225,-629.54425,#N/A
KRYS-US,"Krystal Biotech, Inc.",12/31/2021,12/31/2021,12/31/2021,0,69.95,1742.1886,1407.1976,0,-56.818,-35.672,-70.332,34.66,-1.079697476,-0.677865613,-1.336500456,0,349.15575,346.37625,2.49275,52.33725,52.624,-0.141089576,-0.150103936,#DIV/0!,#DIV/0!,-58.147,412.12825,387.37825,-153.714,-0.088230402,-0.040376703,-0.025349674,-0.049980188,-28.734,0.977378715,-9.196,5.178555894,#N/A,#N/A,0,#DIV/0!,0,#DIV/0!,#N/A,#N/A,-24.94,0.430312751,-8.054,3.429103551,#N/A,#N/A,24.9062,19.70687,-0.208756454,0,0,-0.208756454,-0.088230402,#N/A,346.37625,10.162,356.53825,2.71075,5.1265,348.701,23.16
GCI-US,"Gannett Co., Inc.",12/31/2021,12/31/2021,12/31/2021,0,5.33,758.6082,2166.4402,3256.991,244.958,116.837,81.541,35.296,0.219672045,0.104776422,0.073123875,2.920785906,602.99675,166.0435,137,815.1545,1115.10775,-0.077923121,-0.47395416,0.07520991,-0.072056693,-234.688,3011.789,495.17025,0,0,0.113069357,0.053930406,0.037638242,96.795,1.530688569,79.615,2.076782013,65.925,2.715707243,3229.495,0.008514025,1504.417,1.164952271,1255.42,1.594343726,1.285,89.92373541,102.021,0.145225003,77.801,0.501741623,142.328,136.30572,-0.042312686,0,0,-0.042312686,0,Communication Services,166.0435,23.07075,189.11425,149.5485,1546.30475,-1506.739,#N/A
HCKT-US,"Hackett Group, Inc.",12/31/2021,12/31/2021,12/31/2021,0,20.53,611.6339,562.99493,267.858,41.734,39.395,36.745,2.65,0.698512059,0.65936365,0.615009959,4.483204178,96.29625,51.488,5.1945,20.13325,59.747,0.126541139,0.179782993,0.155806435,0.096808757,25.931,204.9215,144.235,14.329,0.023427413,0.074128554,0.069973987,0.065267018,20.562,1.029666375,34.156,0.221864387,31.183,0.338357438,249.307,0.074410265,291.623,-0.081492201,284.863,-0.059695362,46.956,-0.161023085,31.912,0.234488594,37.768,0.043078797,29.7922,29.986397,0.006518384,0.4,0.019483682,0.026002066,0.042911095,#N/A,51.488,0,51.488,2.46025,2.73325,46.2945,#N/A
MCF-US,Contango Oil & Gas Company,12/31/2021,12/31/2021,12/7/2021,0,3.22,#N/A,#N/A,272.674,63.387,82.818,-112.21,195.028,0.195338947,0.255219224,-0.345796193,0.84029615,73.98825,2.06,66.70575,319.275,324.4975,-0.190791663,-1.374543162,0.232464408,-0.283793101,-77.383,405.589,56.29725,-60.123,#N/A,#N/A,#N/A,#N/A,-40.364,-2.570384501,-20.053,-4.16097342,-49.733,-2.274546076,120.955,1.254342524,78.408,2.477629834,78.009,2.495417195,39.026,1.122123712,33.724,1.45575851,29.301,1.826456435,#N/A,133.013678,#N/A,0,0,#N/A,#N/A,#N/A,2.06,6.274,8.334,3.4435,79.57275,-74.68225,#N/A
RBCAA-US,"Republic Bancorp, Inc. Class A",12/31/2021,12/31/2021,12/31/2021,0,50.84,1017.33276,331.81976,317.189,#N/A,44.727,8.884,35.843,#N/A,#N/A,#N/A,#N/A,820.22175,#N/A,#N/A,79.807,#N/A,0.013003457,0.097257295,#N/A,0.256386571,81.323,6253.95225,836.1635,35.876,0.035264764,#N/A,0.134793058,0.026773571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,334.468,-0.051661145,312.912,0.01366838,219.033,0.448133386,72.496,-0.383041823,102.69,-0.564446392,48.161,-0.071302506,20.01047985,20.715,0.035207559,1.232,0.024232887,0.059440446,0.059497652,#N/A,#N/A,84.63675,#N/A,279.46575,68.72675,#N/A,#N/A
AROW-US,Arrow Financial Corporation,12/31/2021,12/31/2021,12/31/2021,0,35.23,564.3846,594.5266,149.451,#N/A,58.104,52.669,5.435,#N/A,#N/A,#N/A,#N/A,477.448,#N/A,#N/A,49.037,#N/A,0.013378971,0.149763059,#N/A,0.348227847,52.043,3889.9105,347.50225,-0.911,-0.001614148,#N/A,0.09773154,0.088589812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,142.527,0.048580269,121.54,0.229644561,103.525,0.443622313,45.143,0.287109851,43.672,0.330463455,33.639,0.727280835,16.02,15.95405331,-0.004116522,1.04,0.029520295,0.025403773,0.027906148,#N/A,#N/A,440.4045,#N/A,8.2585,75.3225,#N/A,#N/A
KIDS-US,OrthoPediatrics Corp.,12/31/2021,12/31/2021,12/31/2021,0,59.86,1177.9491,1147.014,92.16,-18.864,-11.985,-30.417,18.432,-0.202194622,-0.128461755,-0.326025966,0.987821054,147.826,72.388,10.29025,28.1485,93.29625,-0.097148222,-0.134921835,-0.2046875,-0.329264323,-30.345,312.35775,224.908,-0.158,-0.000134131,-0.016446181,-0.01044887,-0.026518421,-17.023,0.1081478,-11.891,0.58640989,#N/A,#N/A,71.106,0.296093157,54.672,0.685689201,#N/A,#N/A,-25.299,-0.52626586,-16.178,-0.259179132,#N/A,#N/A,19.6784,19.554621,-0.006290095,0,0,-0.006290095,-0.000134131,#N/A,72.388,0,72.388,12.684,14.6615,45.0425,5.985
EBTC-US,"Enterprise Bancorp, Inc.",12/31/2021,12/31/2021,12/31/2021,0,44.92,540.2618,593.5028,165.497,#N/A,42.123,8.455,33.668,#N/A,#N/A,#N/A,#N/A,537.4725,#N/A,#N/A,66.04225,#N/A,0.009595917,0.122101824,#N/A,0.248826263,41.18,4291.4085,337.2595,-0.164,-0.000303557,#N/A,0.070973549,0.014245931,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.523,0.037449145,134.129,0.233864414,105.075,0.575036878,44.768,-0.05908238,36.003,0.169985835,19.065,1.209441385,12.0272,11.926198,-0.008397798,0.74,0.016473731,0.008075933,0.016170175,#N/A,#N/A,483.43675,#N/A,6.0545,83.8295,#N/A,#N/A
DMRC-US,Digimarc Corporation,12/31/2021,12/31/2021,12/31/2021,0,39.48,668.4596,626.2646,24.948,-33.252,-23.617,-25.349,1.732,-4.097470811,-2.910199932,-3.123625273,3.074212131,69.66225,63.34275,2.93175,4.7275,8.11525,-0.539031312,-0.634078938,-1.332852333,-1.834776335,-45.774,84.919,72.18975,-15.585,-0.023314797,-0.053095768,-0.037710897,-0.040476501,-33.854,-0.017782241,-33.924,-0.019808985,-21.326,0.559223483,23.756,0.050176797,20.823,0.198098257,21.629,0.153451385,-20.841,0.133198983,-19.697,0.199015078,-11.701,1.018374498,16.9316,15.316,-0.095419216,0,0,-0.095419216,-0.023314797,#N/A,63.34275,2.1535,65.49625,4.1375,1.85,59.50875,16.941
PUMP-US,ProPetro Holding Corp.,12/31/2021,12/31/2021,12/31/2021,0,8.1,837.3052,753.25616,782.787,-22.22,130.357,28.563,101.794,-0.02553191,0.149786822,0.03282034,0.899462072,201.06,70.48325,122.88325,862.59,870.2835,-0.073281331,-0.091689037,-0.028385755,-0.099725724,-78.064,1065.2645,851.3995,-3.365,-0.004018845,-0.029498597,0.173057994,0.037919371,40.269,-1.551789218,230.923,-1.09622255,#N/A,#N/A,1069.681,-0.268205194,1592.86,-0.508565097,#N/A,#N/A,265.687,-0.509358757,281.678,-0.537212704,#N/A,#N/A,103.371,100.898445,-0.023919233,0,0,-0.023919233,-0.004018845,Energy,70.48325,0,70.48325,0.34675,0.33025,69.80625,#N/A
ADV-US,Advantage Solutions Inc Class A,12/31/2021,12/31/2021,12/31/2021,0,8.02,2554.9636,4500.0215,3420.122,171.094,156.693,124.824,31.869,0.269873399,0.247158126,0.19688988,5.394695011,942.929,188.83975,203.08,82.9695,633.97875,-0.019059517,-0.04490636,0.050025701,-0.032152069,-109.964,5769.506,2448.74,-926.01,-0.362435692,0.038020707,0.0348205,0.027738534,127.78165,0.338955946,#N/A,#N/A,#N/A,#N/A,1425.888,1.398590913,#N/A,#N/A,#N/A,#N/A,289.286192,-0.45834608,#N/A,#N/A,#N/A,#N/A,318.574,203.75,-0.360431171,0,0,-0.360431171,-0.362435692,#N/A,188.83975,117.6855,306.52525,32.16575,2032.49475,-1758.13525,0
HAYN-US,"Haynes International, Inc.",12/31/2021,12/31/2021,12/31/2021,0,40.33,506.77872,467.3297,337.661,-7.259,22.268,16.319,5.949,-0.017542937,0.05381542,0.039438379,0.816030557,355.1955,63.24325,30.23,152.0625,413.78475,-0.015910741,-0.028712763,-0.021497893,-0.026150488,-8.83,554.971,307.52875,4.986,0.009838614,-0.015532931,0.047649443,0.034919672,1.452,-5.999311295,-1.211,4.994219653,4.198,-2.729156741,380.53,-0.112656032,435.326,-0.224349108,406.359,-0.16905741,36.197,-0.384810896,-13.737,-2.621023513,59.142,-0.623482466,12.5658,12.622371,0.004501982,0.88,0.021819985,0.026321967,0.031658599,Materials,63.24325,0,63.24325,0.057,9.00475,54.1815,3.403
RM-US,Regional Management Corp.,12/31/2021,12/31/2021,12/31/2021,0,57.46,569.5309,1457.3639,406.311,222.52,181.381,175.803,5.578,#N/A,#N/A,#N/A,#N/A,#N/A,94.06625,#N/A,41.13475,#N/A,0.069303183,0.295829557,0.547659305,0.20244591,82.256,1186.90075,278.052,68.022,0.119435135,0.152686642,0.124458277,0.120630818,202.752,0.097498422,157.39,0.413812822,40.803,4.453520574,374.446,0.085099053,295.064,0.377026679,233.182,0.742462969,175.311,0.034624182,137.001,0.323939241,87.392,1.075487459,9.91178,11.337,0.14379052,1,0.017403411,0.161193931,0.136838546,#N/A,94.06625,0,94.06625,24.76825,835.019,-765.721,#N/A
KOP-US,Koppers Holdings Inc.,12/31/2021,12/31/2021,12/31/2021,0,31.3,666.88715,1528.687,1666.4,140.7,121.4,7.8,113.6,0.150112024,0.129520964,0.008321775,1.777872613,599.375,43.525,151.075,532.525,937.3,0.049652403,0.213808463,0.084433509,0.048967835,81.6,1643.425,381.65,1.3,0.001949355,0.09203977,0.079414556,0.005102418,144.3,-0.024948025,137.9,0.020304569,94.2,0.493630573,1669.2,-0.00167745,1650.9,0.009388818,1466.7,0.136155996,123.8,-0.019386107,61.3,0.980424144,115.1,0.054735013,21.3063,21.065417,-0.011305717,0,0,-0.011305717,0.001949355,Materials,43.525,29.825,73.35,29.45,870.75,-826.85,#N/A
HTBI-US,"HomeTrust Bancshares, Inc.",12/31/2021,12/31/2021,12/31/2021,0,30.98,505.4759,531.6899,159.153,#N/A,28.895,4.943,23.952,#N/A,#N/A,#N/A,#N/A,355.3986,#N/A,#N/A,75.4986,#N/A,0.005685283,0.050661838,#N/A,0.127374288,20.272,3565.6978,400.1434,21.566,0.042664744,#N/A,0.054345588,0.009296772,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161.247,-0.012986288,141.342,0.126013499,101.67,0.56538802,22.558,0.280920294,28.415,0.016892486,17.384,0.662160607,16.3162,16.385924,0.004273299,0.36,0.0116204,0.015893699,0.054285145,#N/A,#N/A,451.4546,#N/A,24.0104,196.0664,#N/A,#N/A
CUTR-US,"Cutera, Inc.",12/31/2021,12/31/2021,12/31/2021,0,41.32,741.9708,730.8508,215.584,6.107,6.211,5.324,0.887,0.074945159,0.076221448,0.065336176,2.645648806,205.23375,135.91625,6.296,18.46475,81.48625,0.035391725,0.158014633,0.028327705,0.037966639,8.185,231.26875,51.799,13.355,0.017999361,0.008356015,0.008498315,0.007284661,-26.2,-1.233091603,-3.359,-2.818100625,-0.051,-120.745098,149.535,0.441695924,164.883,0.307496831,110.223,0.955889424,-17.425,-1.356441894,-1.437,-5.322199026,1.14,4.448245614,17.9567,17.625849,-0.018424933,0,0,-0.018424933,0.017999361,Health Care,135.91625,0,135.91625,5.28075,116.8195,13.816,18.793
BFS-US,"Saul Centers, Inc.",12/31/2021,12/31/2021,12/31/2021,0,53.02,1256.5741,2652.7686,238.777,104.264,110.675,110.675,0,#N/A,#N/A,#N/A,#N/A,#N/A,17.046,#N/A,0.6089,#N/A,0.026585153,0.107783872,0.436658472,0.190843339,45.569,1714.077,422.78125,-13.879,-0.011045111,0.039303843,0.041720563,0.041720563,97.428,0.070164634,65.031,0.603296889,69.875,0.492150268,227.993,0.047299698,226.406,0.054640778,217.571,0.097467034,90.055,0.228971184,103.88,0.065412014,94.521,0.17090382,23.7,23.358208,-0.014421603,2.28,0.043002641,0.028581037,0.03195753,Real Estate,17.046,0,17.046,23.0305,1124.2707,-1130.2552,#N/A
AGTI-US,"Agiliti, Inc.",12/31/2021,12/31/2021,12/31/2021,0,23.16,3025.9233,4008.3345,962.403,97.735,176.614,116.169,60.445,0.22856468,0.413032408,0.271674736,2.2506915,326.429,111.804,45.40375,258.382,427.60325,0.006214801,0.020492614,0.101553092,0.014082458,13.553,2180.76175,661.36025,-397.737,-0.131443186,0.024382945,0.044061692,0.028981863,23.909,3.087791208,57.594,0.696964962,#N/A,#N/A,716.448,0.343297769,553.325,0.739308725,#N/A,#N/A,114.929,0.536722672,#N/A,#N/A,#N/A,#N/A,130.653,98.983296,-0.242395536,0,0,-0.242395536,-0.131443186,#N/A,111.804,0.175,111.979,31.62125,1181.1135,-1100.75575,#N/A
KPTI-US,"Karyopharm Therapeutics, Inc.",12/31/2021,12/31/2021,12/31/2021,0,6.43,485.77042,592.5264,118.65,-174.944,-161.377,-167.501,6.124,-4.396820709,-4.055844931,-4.209757783,2.981998681,261.78075,230.04125,2.67,10.71925,39.78875,-0.730906771,4.161975349,-1.474454277,-1.738128951,-206.229,282.155,-49.55075,-16.72,-0.034419552,-0.29525098,-0.272354109,-0.282689514,-178.05,-0.017444538,-161.88,0.080701754,-112.87,0.549960131,91.081,0.30268662,31.664,2.747157655,0.132,897.8636364,-167.507,-0.036595486,-116.483,0.385412464,-84.768,0.903749056,75.5475,73.528,-0.026731527,0,0,-0.026731527,-0.034419552,#N/A,230.04125,9.655,239.69625,2.039,251.13375,-13.4765,145.762
JBSS-US,"John B. Sanfilippo & Son, Inc.",12/31/2021,12/31/2021,12/31/2021,0,90.16,1034.0907,1095.9998,874.538,91.294,85.023,61.035,23.988,0.333513495,0.295332166,0.2120085,3.037756861,229.4658,0.9112,47.3782,106.713,287.8894,0.165233006,0.281912256,0.109789397,0.075671955,66.178,400.5132,234.7468,0,0,0.087604943,0.077575744,0.055688879,79.358,0.209896923,48.825,0.966513057,54.123,0.774014744,872.519,0.00231399,878.092,-0.004047412,948.575,-0.07805076,61.263,0.387836051,58.392,0.45607275,89.895,-0.054196563,11.469506,11.419637,-0.004347964,0.7,0.007763975,0.003416011,0.007763975,Consumer Staples,0.9112,29.123,30.0342,33.028,13.2332,-16.227,#N/A
PRTS-US,CarParts.com Inc,12/31/2021,12/31/2021,12/31/2021,0,11.2,588.4525,605.07153,563.914,-7.757,-29.907,-41.163,11.256,-0.066132683,-0.254973592,-0.350937171,4.807676404,157.5375,33.88175,54.481,48.11975,117.2945,-0.042277161,-0.098554784,-0.013755644,-0.015599896,-8.797,208.07925,89.26,-4.019,-0.006829778,-0.012819972,-0.049427214,-0.068029973,1.414,-6.485855728,2.106,-4.68328585,1.255,-7.180876494,387.113,0.456716773,293.339,0.922396954,299.969,0.87990759,3.015,-10.91940299,10.463,-3.858358024,17.693,-2.690329509,52.5404,45.247,-0.138815083,0,0,-0.138815083,-0.006829778,#N/A,33.88175,0,33.88175,6.32525,28.12175,-0.56525,0
CTBI-US,"Community Trust Bancorp, Inc.",12/31/2021,12/31/2021,12/31/2021,0,43.61,778.1376,1076.0345,237.444,#N/A,87.823,66.378,21.445,#N/A,#N/A,#N/A,#N/A,377.58725,#N/A,#N/A,53.666,#N/A,0.015796529,0.125551685,#N/A,0.355944981,84.517,5350.35275,673.165,-0.956,-0.001228574,#N/A,0.081617272,0.061687613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228.293,0.040084453,216.076,0.098891131,190.228,0.248207414,76.671,0.145452648,64.268,0.366512106,68.795,0.276589868,17.8431,17.802012,-0.002302739,1.6,0.036688833,0.034386094,0.035460258,#N/A,#N/A,321.82975,#N/A,344.02425,71.44575,#N/A,#N/A
ANIK-US,"Anika Therapeutics, Inc.",12/31/2021,12/31/2021,12/31/2021,0,35.83,517.27057,447.47458,144.661,-14.834,7.912,3.447,4.465,-0.104797077,0.055895542,0.024351862,1.021979905,173.5995,95.2685,8.4275,71.64625,141.54975,-0.015702932,-0.020356686,-0.102543187,-0.039609846,-5.73,364.9,281.48,-2.47,-0.004775064,-0.033150486,0.017681451,0.007703231,1.623,-10.13986445,21.715,-1.683122266,54.931,-1.270047878,127.541,0.134231345,107.987,0.339614954,105.547,0.370583721,25.055,-0.684214728,31.884,-0.751850458,33.230817,-0.76190775,14.4368,14.208,-0.015848387,0,0,-0.015848387,-0.004775064,Health Care,95.2685,0,95.2685,1.57175,20.285,73.41175,27.545
