Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
ICAD-US,"iCAD, Inc.",12/31/2020,12/31/2020,12/31/2020,0,13.2,303.19937,290.39838,28.628,-9.938,-8.418,-8.791,0.373,-0.741558781,-0.628138641,-0.655971346,2.136178786,31.50025,19.10675,1.79225,2.80025,13.4015,-0.441660534,-1.075412204,-0.347142658,-0.676086349,-19.355,43.82325,17.99775,-12.908,-0.042572648,-0.034221954,-0.028987765,-0.030272207,-7.246,0.371515319,-11.101,-0.104765336,0.229,-44.39737991,28.913,-0.009857158,27.128,0.055293424,47.11,-0.392315857,-6.317,0.332594586,-7.181,0.172260131,3.327,-3.530207394,22.969651,19.31447,-0.15913089,0,0,-0.15913089,-0.042572648,#N/A,19.10675,0,19.10675,2.1115,10.649,6.34625,8.458
KREF-US,KKR Real Estate Finance Trust Inc.,12/31/2020,12/31/2020,12/31/2020,0,17.92,994.406,4777.6357,279.58,243.489,114.886,114.886,0,#N/A,#N/A,#N/A,#N/A,#N/A,216.52775,#N/A,0,#N/A,0.009542725,0.047335208,0.870909936,0.179025681,50.052,5245.04275,1057.39475,25.334,0.025476516,0.050964329,0.024046622,0.024046622,232.373,0.047836883,#N/A,#N/A,#N/A,#N/A,264.984,0.055082571,#N/A,#N/A,#N/A,#N/A,87.646,0.310795701,#N/A,#N/A,#N/A,#N/A,55.491405,57.423911,0.034825321,1.72,0.095982143,0.130807464,0.121458658,Financials,216.52775,34.746,251.27375,543.91825,3536.53475,-3829.17925,#N/A
NWLI-US,"National Western Life Group, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,206.44,729.976,222.95102,706.633,#N/A,366.423,358.853,7.57,#N/A,#N/A,#N/A,#N/A,1242.268,#N/A,#N/A,0,#N/A,0.007614839,0.044367203,#N/A,0.134311587,94.909,12463.69075,2139.17025,0,0,#N/A,1.64351345,1.609559804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,626.246,0.128363295,811.118,-0.128816029,593.67,0.190279111,346.522,0.057430697,256.311,0.429603099,330.786,0.107734306,3.53602,3.53602,0,0.36,0.001743848,0.001743848,0.001743848,#N/A,#N/A,54.9195,#N/A,0,0,#N/A,#N/A
KIDS-US,OrthoPediatrics Corp.,12/31/2020,12/31/2020,12/31/2020,0,41.25,806.6281,742.7481,71.106,-17.023,-25.299,-33.923,8.624,-0.212782845,-0.316230582,-0.424028224,0.888805557,146.2335,82.781,6.909,23.45825,80.00175,-0.092476816,-0.121855706,-0.239403145,-0.327117262,-23.26,251.5225,190.8815,-131.832,-0.163435913,-0.022918941,-0.034061346,-0.045672281,-7.175,1.372543554,#N/A,#N/A,#N/A,#N/A,68.168,0.043099401,#N/A,#N/A,#N/A,#N/A,-13.571,0.864195711,#N/A,#N/A,#N/A,#N/A,19.554621,14.967128,-0.234598922,0,0,-0.234598922,-0.163435913,#N/A,82.781,0,82.781,5.978,23.55,53.253,5.128
FLIC-US,First of Long Island Corporation,12/31/2020,12/31/2020,12/31/2020,0,17.85,425.9874,606.0754,149.439,#N/A,39.965,37.419,2.546,#N/A,#N/A,#N/A,#N/A,132.587,#N/A,#N/A,53.0535,#N/A,0.009680978,0.102682335,#N/A,0.266737599,39.861,4117.456,388.19725,12.996,0.030507945,#N/A,0.06594064,0.061739843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,151.469,-0.013402082,123.424,0.210777482,97.422,0.53393484,52.83,-0.243516941,43.58,-0.082950895,35.094,0.138798655,23.86484,24.182479,0.013309915,0.73,0.040896359,0.054206274,0.071404303,#N/A,#N/A,28.17375,#N/A,93.5335,392.73125,#N/A,#N/A
OBNK-US,"Origin Bancorp, Inc.",12/31/2020,12/31/2020,12/31/2020,0,27.77,652.7779,1030.4489,269.285,#N/A,79.809,75.624,4.185,#N/A,#N/A,#N/A,#N/A,308.661,#N/A,#N/A,85.9855,#N/A,0.005037041,0.051679709,#N/A,0.117466625,31.632,6279.87775,612.07775,0.475,0.000727659,#N/A,0.077450711,0.073389374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264.648,0.017521387,#N/A,#N/A,#N/A,#N/A,68.628,0.162921839,#N/A,#N/A,#N/A,#N/A,23.506586,23.481781,-0.001055236,0.37,0.013323731,0.012268494,0.01405139,#N/A,#N/A,392.98125,#N/A,157.1075,403.92125,#N/A,#N/A
LLNW-US,"Limelight Networks, Inc.",12/31/2020,12/31/2020,12/31/2020,0,3.99,490.06775,479.61176,234.93,-5.965,28.078,-4.53,32.608,-0.062556533,0.294461413,-0.047507308,2.463773056,95.88225,45.687,13.9395,59.098,95.35375,-0.035208085,-0.050220241,-0.025390542,-0.036227813,-8.511,241.73425,169.4735,-11.981,-0.02444764,-0.012437143,0.058543185,-0.00944514,-23.551,-0.746719885,-5.991,-0.004339843,-27.826,-0.785632143,184.497,0.273354038,179.952,0.305514804,168.9,0.390941385,-3.842,-8.308172827,3.978,6.058320764,-0.834,-34.66666667,122.824,116.513,-0.051382466,0,0,-0.051382466,-0.02444764,#N/A,45.687,0.04,45.727,2.2865,37.61725,5.82325,22.074
CVI-US,"CVR Energy, Inc.",12/31/2020,12/31/2020,12/31/2020,0,14.9,1497.9059,2783.9058,4379,-147,156,19,137,-0.05532035,0.05870731,0.007150249,1.647944303,1300,683.75,308.5,2349.5,2657.25,-0.036361341,-0.117984433,-0.033569308,-0.03288422,-144,3960.25,1220.5,2,0.001335197,-0.052803511,0.056036379,0.006824944,536,-1.274253731,160.7,-1.914747978,414.4,-1.35472973,6532,-0.329608083,5748.7,-0.238262564,6263.7,-0.300892444,754,-0.793103448,375.4,-0.584443261,721.8,-0.783873649,100.530599,100.530599,0,#N/A,#N/A,#N/A,#N/A,#N/A,683.75,0,683.75,18,1594.75,-929,#N/A
KRON-US,Kronos Bio Inc,12/31/2020,12/31/2020,12/31/2020,0,29.87,1643.3861,1759.7701,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,212.893,211.265,4.443,39.656,36.841,#N/A,#N/A,#N/A,#N/A,#N/A,262.556,-76.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.01795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,211.265,6.8,218.065,175.258,152.391,-109.584,#N/A
JYNT-US,Joint Corp,12/31/2020,12/31/2020,12/31/2020,0,26.26,369.14212,369.1998,55.520001,4.00443,9.724186,6.208521,3.515665,0.186104099,0.451927209,0.288538246,2.580267295,16.447135,13.21639425,1.542017,19.82842725,21.517151,0.079806063,0.517667571,0.072125899,0.068917776,3.826315,47.9451665,7.391452,-0.504812,-0.001367527,0.010846241,0.026338546,0.016816155,3.12431,0.281700599,-4.7424,-1.844388917,-6.3867,-1.626995162,43.647683,0.272003396,24.015487,1.311841563,12.128055,3.577815734,8.269063,0.175971933,-2.239287,-5.342536709,-4.36105,-3.229780901,14.057201,13.878859,-0.012686878,0,0,-0.012686878,-0.001367527,#N/A,13.21639425,0,13.21639425,3.3359625,13.78449625,-3.9040645,#N/A
HWKN-US,"Hawkins, Inc.",12/31/2020,12/31/2020,12/31/2020,0,52.31,551.61957,632.7466,543.792,47.047,54.912,36.331,18.581,0.200351329,0.233844712,0.154716861,2.315757647,135.2665,4.803,31.1625,135.5215,234.8225,0.082944676,0.138158734,0.086516536,0.061214582,33.288,401.32775,240.94025,0.548,0.000993438,0.07435362,0.086783556,0.05741793,39.647,0.186647161,32.961,0.427353539,31.296,0.503291155,548.581,-0.008729796,490.095,0.109564472,373.194,0.457129536,50.251,0.092754373,21.285,1.579844961,31.598,0.737831508,10.545203,10.546453,0.000118537,0.93,0.017778627,0.017897165,0.018772066,Materials,4.803,0,4.803,11.41825,64.77575,-71.391,#N/A
ATEX-US,Anterix Inc.,12/31/2020,12/31/2020,12/31/2020,0,37.6,657.51874,549.09375,1.192,-47.119,-29.408,-41.365,11.957,-3.885221908,-2.424852095,-3.410772814,0.098286986,134.876,132.168,3.28175,12.7015,12.12775,-0.19736481,-0.216031141,-39.52936242,-43.5897651,-51.959,263.26375,240.51625,-1.948,-0.002962653,-0.085812304,-0.053557339,-0.07533322,-33.868,0.391254281,-29.93518,0.574034297,-18.98977,1.481283344,3.677,-0.675822682,5.577279,-0.786275709,3.303336,-0.639152663,-24.758,0.187818079,-22.665816,0.297460458,-10.551766,1.787021623,17.487201,17.125938,-0.020658709,0,0,-0.020658709,-0.002962653,#N/A,132.168,0.03425,132.20225,1.63575,6.85375,123.71275,2.954
BNFT-US,"Benefitfocus, Inc.",12/31/2020,12/31/2020,12/31/2020,0,14.48,467.53085,639.34485,279.054,-4.297,16.214,3.831,12.383,-0.028475151,0.107446149,0.025387085,1.849221522,201.7185,151.30825,6.2465,106.73975,150.9035,-0.090771756,8.220098847,-0.015398453,-0.111752564,-31.185,343.554,-3.79375,-70.186,-0.150120575,-0.006720943,0.025360336,0.005992071,-35.792,-0.879945239,-14.8,-0.709662162,-55.555,-0.922653227,283.314,-0.01503632,252.619,0.104643752,170.99,0.631990175,-10.552,-2.536580743,-17.031,-1.952028654,-31.884,-1.508530925,32.288044,32.710032,0.013069482,0,0,0.013069482,-0.150120575,#N/A,151.30825,0,151.30825,6.986,274.69825,-130.376,47.226
EBF-US,"Ennis, Inc.",12/31/2020,12/31/2020,12/31/2020,0,17.85,536.454,469.65997,397.171,39.373,57.655,54.503,3.152,0.295861115,0.433237818,0.409552698,2.984467911,150.1643333,75.99866667,14.34333333,73.257,133.0793333,0.08240846,0.101174063,0.099133623,0.074861961,29.733,360.8003333,293.8796667,1.249,0.002328252,0.083832991,0.122759025,0.116047787,50.669,-0.222937102,45.437,-0.133459515,62.09,-0.365872121,425.621,-0.066843506,364.709,0.089007949,581.03,-0.316436329,54.803,0.052040947,48.985,0.176992957,98.022,-0.411815715,25.964098,25.958769,-0.000205245,0.9,0.050420168,0.050214923,0.05274842,#N/A,75.99866667,0,75.99866667,5.439333333,13.02933333,57.53,#N/A
VHC-US,VirnetX Holding Corporation,12/31/2020,12/31/2020,12/31/2020,0,5.04,358.1352,110.14719,302.655,160.756,304.948,304.934,0.014,-230.1445956,-436.575519,-436.555476,-433.2927702,241.331,240.8675,1.902,0.74,-0.6985,1.136320213,1.450143853,0.531152633,0.936359882,283.394,249.39625,195.42475,-9.157,-0.025568556,1.459465285,2.768549974,2.768422871,-21.601,-8.442062867,-18.525,-9.677786775,-37.217,-5.319423919,0.085,3559.647059,1.548,194.5135659,1.59,189.3490566,-16.447,-19.54125372,-17.977,-17.96323079,-5.151,-60.20170841,71.05857,68.958301,-0.029556871,#N/A,#N/A,#N/A,#N/A,#N/A,240.8675,0,240.8675,0,0,240.8675,7.758
MRNS-US,Marinus Pharmaceuticals Inc,12/31/2020,12/31/2020,12/31/2020,0,12.2,373.01883,293.57382,0.171,-65.607,-60.565,-60.595,0.03,-15.98805897,-14.75935177,-14.76666261,0.041671744,94.58475,91.66675,3.085,4.2705,4.1035,-0.660142443,-0.81909532,-383.6666667,-382.5438596,-65.415,99.09225,79.8625,-111.999,-0.300250258,-0.223477012,-0.206302456,-0.206404645,-49.223,0.332852528,-20.036,2.274455979,-20.48972,2.201947123,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-41.74,0.451006229,-20.384,1.971202904,-17.048269,2.552560087,30.575315,13.14470825,-0.570087561,0,0,-0.570087561,-0.300250258,#N/A,91.66675,0,91.66675,0.47075,9.9055,81.2905,50.286
RICK-US,"RCI Hospitality Holdings, Inc.",12/31/2020,12/31/2020,12/31/2020,0,39.44,357.91797,510.40097,132.327,13.294,15.632,9.896,5.736,0.060187072,0.0707721,0.044803013,0.599095428,29.36225,13.346,3.69025,208.552,220.878,-0.016651149,-0.038189198,0.100463246,-0.045984569,-6.085,365.44025,159.33825,9.484,0.026497692,0.026046189,0.030626901,0.019388678,37.321,-0.643793039,30.451,-0.563429772,26.908,-0.505946187,181.059,-0.269149835,144.896,-0.086744976,144.667,-0.085299343,37.174,-0.579491042,21.094,-0.25893619,16.364,-0.044732339,9.075,9.591,0.056859504,0.15,0.003803245,0.06066275,0.030300937,#N/A,13.346,0.021,13.367,17.37725,151.88425,-155.8945,#N/A
OOMA-US,Ooma Inc,12/31/2020,12/31/2020,12/31/2020,0,14.4,326.88,309.05402,165.333,-4.688,1.382,-1.788,3.17,-0.195899265,0.057750167,-0.074715846,6.908833853,44.55,24.89766667,8.23,12.50833333,23.93066667,-0.051463946,-0.132358583,-0.028354896,-0.025040373,-4.14,80.44466667,31.27866667,-1.852,-0.005665688,-0.015168869,0.00447171,-0.005785396,-18.195,-0.742346799,-13.53,-0.653510717,#N/A,#N/A,145.665,0.13502214,111.834,0.478378668,#N/A,#N/A,-8.903,-1.155228575,2.94,-0.529931973,#N/A,#N/A,22.7,21.4,-0.057268722,0,0,-0.057268722,-0.005665688,#N/A,24.89766667,0,24.89766667,3.639,4.465666667,16.793,35.503
ARDX-US,"Ardelyx, Inc.",12/31/2020,12/31/2020,12/31/2020,0,6.47,583.8748,451.82883,8.012,-81.985,-72.477,-72.551,0.074,-8.429034082,-7.451498484,-7.459106565,0.823728988,221.51575,215.26425,2.47525,5.95025,9.7265,-0.374212131,-0.53932435,-10.23277584,-10.63741887,-85.227,227.7505,158.0255,-156.651,-0.268295532,-0.181451458,-0.160408091,-0.16057187,-99.791,-0.178432925,-106.653,-0.231292134,-16.445,3.985405898,3.116,1.571245186,0,#DIV/0!,30.364,-0.736134897,-82.482,-0.121299193,-96.449,-0.248545864,-54.029,0.34144626,90.243409,62.88308,-0.303183682,0,0,-0.303183682,-0.268295532,#N/A,215.26425,0,215.26425,8.31375,45.76975,161.18075,57.443
ACEL-US,"Accel Entertainment, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,10.1,930.67474,1092.4208,666.324,31.64993,53.085574,14.633574,38.452,0.270235058,0.453257975,0.124945133,5.689241803,184.008,168.97075,22.6905,124.77325,117.12,-0.026399964,-0.144366117,0.04749931,-0.021294589,-14.189096,537.4665,98.2855,-143.543394,-0.154235833,0.028972288,0.048594437,0.013395547,-10.0884,-4.137259625,#N/A,#N/A,#N/A,#N/A,0,#DIV/0!,#N/A,#N/A,#N/A,#N/A,-3.492321,-16.2006571,#N/A,#N/A,#N/A,#N/A,92.146013,53.002733,-0.424796242,0,0,-0.424796242,-0.154235833,#N/A,168.97075,16,184.97075,23.295,374.6865,-213.01075,#N/A
BTAI-US,"BioXcel Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,46.2,1125.1956,893.4446,0,-69.612,-54.002,-54.05,0.048,25.47790283,19.76466282,19.78223076,0,105.53775,102.857,7.66925,2.25625,-2.73225,-0.643074534,-0.742167875,#DIV/0!,#DIV/0!,-69.358,107.85375,93.45325,-247.221,-0.219713799,-0.077914176,-0.060442472,-0.060496196,-32.501,1.141841789,#N/A,#N/A,#N/A,#N/A,0,#DIV/0!,#N/A,#N/A,#N/A,#N/A,-23.697,1.278853863,#N/A,#N/A,#N/A,#N/A,24.354882,18.035025,-0.259490356,0,0,-0.259490356,-0.219713799,#N/A,102.857,0,102.857,0.19,1.091,101.576,52.946
RNA-US,Avidity Biosciences Inc,12/31/2020,12/31/2020,12/31/2020,0,25.52,957.6891,617.2361,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,262.7903333,260.7796667,4.980333333,1.324333333,-1.645333333,#N/A,#N/A,#N/A,#N/A,#N/A,264.722,193.1656667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.527,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,260.7796667,0.082666667,260.8623333,1.049333333,46.561,213.252,#N/A
VAPO-US,"Vapotherm, Inc.",12/31/2020,12/31/2020,12/31/2020,0,26.86,688.3038,595.78375,97.836,-43.416,-43.241,-50.8,7.559,-1.006864564,-1.002806122,-1.178107607,2.268923933,136.57925,104.85175,5.102,16.4945,43.12,-0.297958417,-0.51585577,-0.443763032,-0.478024449,-46.768,156.9615,90.661,-104.81,-0.152272877,-0.072872078,-0.072578347,-0.085265837,-46.119,-0.05860925,#N/A,#N/A,#N/A,#N/A,46.78,1.091406584,#N/A,#N/A,#N/A,#N/A,-39.899,0.083761498,#N/A,#N/A,#N/A,#N/A,25.625605,20.801613,-0.188248902,0,0,-0.188248902,-0.152272877,#N/A,104.85175,1.8525,106.70425,4.24175,41.8935,60.569,15.658
VKTX-US,"Viking Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,5.63,410.54788,155.68188,0,-40.27,-27.517,-27.517,0,-7.640641305,-5.220946779,-5.220946779,0,273.42475,265.77625,2.8735,0.4955,5.2705,-0.13135422,-0.135691547,#DIV/0!,#DIV/0!,-35.997,274.04525,265.2855,-1.038,-0.002528329,-0.25866851,-0.176751463,-0.176751463,-30.851,0.305306149,-18.38046,1.190913612,#N/A,#N/A,0,#DIV/0!,0,#DIV/0!,#N/A,#N/A,-15.688,0.754015808,-13.274649,1.0728985,#N/A,#N/A,72.921472,72.255876,-0.009127572,0,0,-0.009127572,-0.002528329,#N/A,265.77625,0,265.77625,0.3125,0.238,265.22575,29.334
SXC-US,"SunCoke Energy, Inc.",12/31/2020,12/31/2020,12/31/2020,0,4.35,360.0411,1029.2411,1420.1,83.7,184.5,102.5,82,0.057381826,0.12648682,0.070270456,0.973571453,328.075,125,104.5,1360.075,1458.65,0.004151147,0.015043017,0.058939511,0.005140483,7.3,1758.55,485.275,30.1,0.083601567,0.081322054,0.17925829,0.099587939,113.8,-0.264499121,118.5,-0.293670886,91.8,-0.088235294,1572,-0.096628499,1297.5,0.094489403,1393.6,0.019015499,135.7,0.359616802,181.3,0.017650303,138.9,0.328293737,82.768075,88.49624,0.069207421,0.24,0.055172414,0.124379835,0.13877398,Materials,125,0,125,3.975,800.475,-679.45,#N/A
EFR-CA,Energy Fuels Inc.,12/31/2020,12/31/2020,12/31/2020,0,5.4,703.4769,682.55505,2.648797253,-45.2823,-46.85198463,-47.54750064,0.695516003,-0.249739532,-0.258396608,-0.262232496,0.014608564,71.95481779,33.99493391,4.970093175,148.3283193,181.31811,-0.174277294,-0.229211668,-17.09541942,-16.44292366,-43.55397103,249.9119082,190.0163784,-66.84557477,-0.095021705,-0.066342341,-0.06864206,-0.069661049,-42.70726,0.060295135,-36.123,0.253558675,#N/A,#N/A,10.90614416,-0.757127981,63.72793928,-0.958435856,#N/A,#N/A,-56.75725673,-0.174519923,-4.585849662,9.216642079,#N/A,#N/A,130.273504,98.188502,-0.246289545,0,0,-0.246289545,-0.095021705,#N/A,33.99493391,28.07249374,62.06742765,19.06653218,0.882997163,42.11789831,#N/A
FF-US,FutureFuel Corp.,12/31/2020,12/31/2020,12/31/2020,0,12.7,555.5392,312.43317,174.819,70.083,86.856,82.307,4.549,0.3631761,0.450095221,0.426521914,0.90592701,418.48175,279.5655,42.45525,96.5115,192.9725,0.216302414,0.289358523,0.400888919,0.649042724,113.465,524.5665,392.126,0,0,0.224313571,0.277998652,0.263438738,14.605,3.798562136,25.74,1.722727273,34.287,1.04401085,250.562,-0.302292447,269.138,-0.350448469,354.206,-0.506448225,30.802,1.819816895,50.536,0.718695583,85.388,0.017192111,43.743243,43.743243,0,0.24,0.018897638,0.018897638,0.018897638,Materials,279.5655,0,279.5655,0.4885,0.255,278.822,3.258
TR-US,"Tootsie Roll Industries, Inc.",12/31/2020,12/31/2020,12/31/2020,0,29.7,1968.1595,1810.5016,477.659,62.293,88.133,70.601,17.532,0.207518476,0.293600017,0.235195158,1.591239271,331.28025,202.60625,14.3815,185.888,300.1805,0.060249948,0.077480886,0.130413119,0.122677475,58.598,972.58175,756.28975,30.389,0.015440314,0.034406487,0.048678775,0.038995271,79.492,-0.216361395,87.501,-0.288088136,91.102,-0.316227964,519.661,-0.080825769,518.445,-0.078669869,538.181,-0.11245659,96.125,-0.083141743,69.938,0.260158998,109.238,-0.193201999,66.268,67.1858713,0.013850898,0.354758639,0.011944735,0.025795633,0.027385049,Consumer Staples,202.60625,173.51825,376.1245,1.86525,7.78975,366.4695,#N/A
ZIOP-US,"ZIOPHARM Oncology, Inc.",12/31/2020,12/31/2020,12/31/2020,0,2.52,539.6976,406.74756,0,-73.623,-51.753,-57.865,6.112,-2.740939297,-1.926732563,-2.154278588,0,156.33975,134.93375,1.25075,6.70525,26.8605,-0.445519309,-0.499932326,#DIV/0!,#DIV/0!,-72.95,163.7415,145.91975,-104.749,-0.194088319,-0.181004159,-0.127236166,-0.142262685,-54.584,0.348801847,-51.168,0.438848499,-121.214,-0.392619664,0,#DIV/0!,6.389,-1,2.753,-1,-41.065,0.260270303,-55.577,-0.068805441,13.922,-4.717353828,214.16569,181.03002,-0.154719787,0,0,-0.154719787,-0.194088319,#N/A,134.93375,0,134.93375,0.8265,1.43725,132.67,48.941
REX-US,REX American Resources Corporation,12/31/2020,12/31/2020,12/31/2020,0,73.47,440.89346,320.87445,368.525,-12.995,34.178,26.435,7.743,-0.057963279,0.152448553,0.117911449,1.643779708,255.0706667,196.98,11.62333333,177.7263333,224.1936667,0.007992391,0.009839835,-0.035262194,0.010474188,3.86,482.9593333,392.283,18.089,0.041028052,-0.040498706,0.106515181,0.082384247,-11.876,0.094223644,39.364,-1.330123971,52.088,-1.249481646,410.458,-0.102161488,464.638,-0.20685566,456.912,-0.193444252,16.726,1.043405477,61.81,-0.447047403,43.993,-0.223103676,6.001,6.292,0.048491918,0,0,0.048491918,0.041028052,Energy,196.98,30.98133333,227.9613333,5.177333333,10.39533333,212.3886667,#N/A
BY-US,"Byline Bancorp, Inc.",12/31/2020,12/31/2020,12/31/2020,0,15.45,595.8898,1379.0847,301.889,#N/A,83.196,77.072,6.124,#N/A,#N/A,#N/A,#N/A,126.49525,#N/A,#N/A,95.6925,#N/A,0.006790543,0.053137971,#N/A,0.135904256,41.028,6041.93175,772.10325,-2.204,-0.00369867,#N/A,0.060326969,0.055886343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,315.711,-0.043780546,#N/A,#N/A,#N/A,#N/A,19.141,3.346481375,#N/A,#N/A,#N/A,#N/A,38.568916,38.169126,-0.010365601,0.12,0.00776699,-0.002598611,0.00406832,#N/A,#N/A,113.55375,#N/A,321.69,345.977,#N/A,#N/A
FMBH-US,"First Mid Bancshares, Inc.",12/31/2020,12/31/2020,12/31/2020,0,33.66,563.1885,632.2025,201.405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,208.1355,#N/A,#N/A,75.83525,#N/A,0.01047077,0.080512751,#N/A,0.216861548,43.677,4171.3265,542.4855,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,200.981,0.002109652,127.185,0.583559382,75.368,1.672287974,60.364,#N/A,42.216,#N/A,18.395,#N/A,16.731683,16.698522,-0.001981929,0.8,0.023767083,0.021785154,#N/A,#N/A,#N/A,7.2715,#N/A,277.39825,108.6495,#N/A,#N/A
ALRS-US,Alerus Financial Corporation,12/31/2020,12/31/2020,12/31/2020,0,27.37,468.6254,440.2904,235.658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,174.82025,#N/A,#N/A,28.85625,#N/A,0.015607602,0.137691983,#N/A,0.176319073,41.551,2662.22825,301.76775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202.812,0.161952942,179.158,0.315364092,147.632,0.596252845,#N/A,#N/A,52.392,#N/A,#N/A,#N/A,17.121863,17.049493,-0.00422676,0.6,0.021921812,0.017695053,#N/A,#N/A,#N/A,95.66525,#N/A,2.4275,65.21,#N/A,#N/A
SNR-US,New Senior Investment Group Inc,12/31/2020,12/31/2020,12/31/2020,0,5.18,430.06354,1908.1765,336.3,44.372,47.555,41.742,5.813,#N/A,#N/A,#N/A,#N/A,#N/A,82.1805,#N/A,0,#N/A,-0.012274188,-0.091223956,0.131941719,-0.070898008,-23.843,1942.53175,261.36775,0,0,0.023253614,0.024921699,0.021875335,54.414,-0.184548094,40.286,0.101424813,-1.489,-30.79986568,467.793,-0.281092278,459.933,-0.268806544,340.655,-0.012784195,70.85,-0.328793225,84.705,-0.438580957,55.535,-0.143693166,83.023846,82.964438,-0.000715553,0.39,0.075289575,0.074574022,0.075289575,#N/A,82.1805,13.742,95.9225,4.36525,1550.256,-1458.69875,#N/A
MNRL-US,"Brigham Minerals, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,10.99,476.04135,599.70337,101.577,20.651,76.029,-8.378,84.407,0.029458987,0.108456602,-0.011951353,0.144901239,52.12225,26.806,8.78225,684.4745,701.0085,-0.004942084,-0.005017913,0.203303898,-0.036740601,-3.732,755.147,743.7355,-99.153,-0.208286528,0.034435358,0.126777677,-0.01397024,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.315863,21.997198,-0.492167615,1.22,0.111010009,-0.381157606,-0.097276519,#N/A,26.806,0,26.806,0,1.25,25.556,#N/A
NLTX-US,"Neoleukin Therapeutics, Inc",12/31/2020,12/31/2020,12/31/2020,0,14.1,590.45996,400.25995,0,-37.172,-20.18800254,-22.56098586,2.372983318,-3.243913081,-1.761759537,-1.968844215,0,155.20875,153.753,0.401,10.40425,11.459,-0.172319094,-0.18911369,#DIV/0!,#DIV/0!,-28.738,166.772,151.9615,-159.5544848,-0.270220668,-0.092869646,-0.050437228,-0.056365834,-20.487,0.8144189,-46.05,-0.192790445,-23.56709,0.577284255,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-20.36462754,-0.008673127,-43.01425701,-0.53066718,-22.51852871,-0.103493714,41.87659,28.140243,-0.328019712,0,0,-0.328019712,-0.270220668,#N/A,153.753,0,153.753,0.4735,8.171,145.1085,21.445
